sensor_id,project_id,infrastructure_id,volt,air_height,temperature,tilt_angle,level,rsrp,work_mode,alarm_fall,alarm_fire,alarm_full,alarm_battery,fall_enabled,frame_counter,threshold_fall,threshold_full,threshold_battery,interval_detection_minutes,interval_detection_hour,time,is_anomaly,latitude,longitude,message_type
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1642,21,0,0,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,191,0,0,0,0,0,45721.32083,NULL,19.0123,40.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1642,20,0,0,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,190,0,0,0,0,0,45721.27917,NULL,7.6543,20.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,9999,17,0,0,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,189,0,0,0,0,0,45721.23681,NULL,32.4567,46.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1640,15,0,0,-764,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,188,0,0,0,0,0,45721.19514,NULL,25.8901,35.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1699,15,0,0,-757,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,187,0,0,0,0,0,45721.15347,NULL,10.0123,53.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1623,15,0,1.7,-763,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,186,0,0,0,0,0,45721.11181,NULL,3.3456,15.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1629,15,0,1.1,-741,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,185,0,0,0,0,0,45721.07014,NULL,30.5678,45.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1626.5,16,0,1.35,-758,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,184,0,0,0,0,0,45721.02778,NULL,17.5678,33.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1615.5,16,0,2.45,-780,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,183,0,0,0,0,0,45720.98611,NULL,9.4567,22.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1622,16,0,1.8,-768,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,182,0,0,0,0,0,45720.94444,NULL,34.3456,49.8901,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1626,16,0,1.4,-772,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,181,0,0,0,0,0,45720.90278,NULL,21.4567,39.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1664,17,0,0,-799,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,180,0,0,0,0,0,45720.86111,NULL,14.0123,52.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1624.5,17,0,1.55,-763,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,179,0,0,0,0,0,45720.81875,NULL,6.3456,57.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1600,16,0,4,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,178,0,0,0,0,0,45720.77708,NULL,33.2345,29.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1729.5,18,0,0,-800,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,177,0,0,0,0,0,45720.73542,NULL,18.1234,42.5678,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1682,18,0,0,-735,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,176,0,0,0,0,0,45720.69375,NULL,7.2345,21.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1721.5,18,0,0,-746,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,175,0,0,0,0,0,45720.65208,NULL,33.9012,43.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1612,19,0,2.8,-742,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,174,0,0,0,0,0,45720.60972,NULL,20.3456,36.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1614.5,20,0,2.55,-786,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,173,0,0,0,0,0,45720.56806,NULL,11.6789,50.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1615.5,20,0,2.45,-754,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,172,0,0,0,0,0,45720.52639,NULL,2.6789,59.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1617.5,20,0,2.25,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,171,0,0,0,0,0,45720.48472,NULL,31.6789,31.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1696,20,0,0,-792,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,170,0,0,0,0,0,45720.44236,NULL,15.3456,30.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1763.5,20,0,0,-773,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,169,0,0,0,0,0,45720.40069,NULL,9.9012,24.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1608.5,18,0,3.15,-767,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,168,0,0,0,0,0,45720.35903,NULL,32.8901,47.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1607,17,0,3.3,-780,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,167,0,0,0,0,0,45720.31736,NULL,24.1234,34.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1604,15,0,3.6,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,166,0,0,0,0,0,45720.27569,NULL,13.0123,54.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1596.5,14,0,4.35,-745,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,165,0,0,0,0,0,45720.23403,NULL,5.9012,16.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1602,14,0,3.8,-750,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,164,0,0,0,0,0,45720.19236,NULL,30.0123,43.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1597,14,0,4.3,-716,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,163,0,0,0,0,0,45720.15069,NULL,17.6543,32.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1587,14,0,5.3,-742,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,162,0,0,0,0,0,45720.10903,NULL,8.3456,23.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1580.5,14,0,5.95,-780,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,161,0,0,0,0,0,45720.06667,NULL,34.4567,48.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1583,15,0,5.7,-768,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,160,0,0,0,0,0,45720.025,NULL,22.5678,38.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1583,15,0,5.7,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,159,0,0,0,0,0,45719.98333,NULL,11.9012,51.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1585.5,15,0,5.45,-785,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,158,0,0,0,0,0,45719.94167,NULL,4.789,56.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1590.5,15,0,4.95,-775,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,157,0,0,0,0,0,45719.9,NULL,31.3456,26.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1590.5,16,0,4.95,-744,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,156,0,0,0,0,0,45719.85833,NULL,19.4567,41.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1628,17,0,1.2,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,155,0,0,0,0,0,45719.81597,NULL,7.789,20.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1589,17,0,5.1,-747,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,154,0,0,0,0,0,45719.77431,NULL,33.1234,44.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1589,17,0,5.1,-767,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,153,0,0,0,0,0,45719.73264,NULL,20.0123,37.9012,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1603.5,18,0,3.65,-755,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,152,0,0,0,0,0,45719.69028,NULL,14.789,53.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1604.5,19,0,3.55,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,151,0,0,0,0,0,45719.64861,NULL,6.5678,15.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1606.5,21,0,3.35,-749,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,0,0,0,0,45719.60694,NULL,30.789,45.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1613.5,23,0,2.65,-806,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,149,0,0,0,0,0,45719.56528,NULL,16.0123,33.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1620.5,25,0,1.95,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,148,0,0,0,0,0,45719.52361,NULL,9.2345,25.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1619.5,25,0,2.05,-744,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,147,0,0,0,0,0,45719.48194,NULL,34.2345,49.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1610.5,25,0,2.95,-753,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,146,0,0,0,0,0,45719.43958,NULL,23.9012,35.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1611,24,0,2.9,-764,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,145,0,0,0,0,0,45719.39792,NULL,10.1234,52.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1592.5,22,0,4.75,-756,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,144,0,0,0,0,0,45719.35972,NULL,3.1234,58.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1604,21,0,3.6,-756,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,143,0,0,0,0,0,45719.31458,NULL,32.6789,30.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1610.5,19,0,2.95,-770,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,142,0,0,0,0,0,45719.27292,NULL,17.3456,40.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1603.5,14,0,3.65,-782,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,141,0,0,0,0,0,45719.23125,NULL,7.0123,19.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1678,13,0,0,-778,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,140,0,0,0,0,0,45719.18958,NULL,33.5678,43.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1632.5,13,0,0.75,-767,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,139,0,0,0,0,0,45719.14722,NULL,25.3456,36.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1582,13,0,5.8,-763,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,138,0,0,0,0,0,45719.10556,NULL,12.6789,50.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1582,14,0,5.8,-763,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,137,0,0,0,0,0,45719.06389,NULL,5.3456,18.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1587.5,14,0,5.25,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,136,0,0,0,0,0,45719.02222,NULL,30.1234,44.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1584.5,14,0,5.55,-771,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,135,0,0,0,0,0,45718.98056,NULL,15.8901,31.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1583.5,14,0,5.65,-776,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,134,0,0,0,0,0,45718.93819,NULL,9.6789,22.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1586.5,15,0,5.35,-767,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,133,0,0,0,0,0,45718.89653,NULL,34.8901,47.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1588.5,15,0,5.15,-797,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,132,0,0,0,0,0,45718.85486,NULL,21.8901,37.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1585.5,16,0,5.45,-759,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,131,0,0,0,0,0,45718.81319,NULL,13.4567,55.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1587.5,17,0,5.25,-746,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,130,0,0,0,0,0,45718.77153,NULL,6.1234,59.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1587.5,17,0,5.25,-764,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,129,0,0,0,0,0,45718.72917,NULL,31.4567,29.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588.5,18,0,5.15,-784,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,128,0,0,0,0,0,45718.6875,NULL,19.789,42.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1589.5,20,0,5.05,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,127,0,0,0,0,0,45718.64583,NULL,8.9012,21.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1593.5,21,0,4.65,-769,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,126,0,0,0,0,0,45718.60417,NULL,32.2345,46.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1603,24,0,3.7,-780,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,125,0,0,0,0,0,45718.5625,NULL,20.0123,34.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.66,1602.5,25,0,3.75,-788,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,124,0,0,0,0,0,45718.52083,NULL,10.3456,51.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1606,26,0,3.4,-799,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,123,0,0,0,0,0,45718.47847,NULL,4.4567,17.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1604.5,25,0,3.55,-799,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,122,0,0,0,0,0,45718.43681,NULL,30.9012,43.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1600,24,0,4,-766,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,121,0,0,0,0,0,45718.39514,NULL,16.1234,33.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1598.5,22,0,4.15,-764,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,120,0,0,0,0,0,45718.35347,NULL,9.3456,24.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1596.5,21,0,4.35,-758,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,119,0,0,0,0,0,45718.31181,NULL,33.6789,48.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1597.5,19,0,4.25,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,118,0,0,0,0,0,45718.27014,NULL,23.0123,39.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588.5,14,0,5.15,-805,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,117,0,0,0,0,0,45718.22847,NULL,14.1234,50.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588,13,0,5.2,-808,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,116,0,0,0,0,0,45718.18611,NULL,7.8901,15.4567,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1584.5,13,0,5.55,-783,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,115,0,0,0,0,0,45718.14444,NULL,31.789,45.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1590,14,0,5,-801,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,114,0,0,0,0,0,45718.10278,NULL,18.789,40.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588,14,0,5.2,-800,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,113,0,0,0,0,0,45718.06111,NULL,7.1234,22.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1587.5,14,0,5.25,-808,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,112,0,0,0,0,0,45718.01944,NULL,33.0123,42.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1586.5,15,0,5.35,-807,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,111,0,0,0,0,0,45717.98125,NULL,24.3456,36.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1587.5,16,0,5.25,-742,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,110,0,0,0,0,0,45717.93611,NULL,11.0123,53.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1584.5,16,0,5.55,-754,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,109,0,0,0,0,0,45717.89444,NULL,3.789,57.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1589.5,17,0,5.05,-752,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,108,0,0,0,0,0,45717.85208,NULL,30.2345,27.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1585.5,17,0,5.45,-764,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,107,0,0,0,0,0,45717.81042,NULL,16.4567,31.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588,18,0,5.2,-766,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,106,0,0,0,0,0,45717.76875,NULL,9.6789,25.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1587,18,0,5.3,-751,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,105,0,0,0,0,0,45717.72708,NULL,34.9012,46.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1591.5,19,0,4.85,-745,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,104,0,0,0,0,0,45717.68542,NULL,22.3456,38.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1594.5,21,0,4.55,-781,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,103,0,0,0,0,0,45717.64306,NULL,12.789,51.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1597,22,0,4.3,-767,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,102,0,0,0,0,0,45717.60139,NULL,5.4567,19.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1606,24,0,3.4,-787,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,101,0,0,0,0,0,45717.55972,NULL,31.5678,44.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1606.5,25,0,3.35,-752,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,100,0,0,0,0,0,45717.52153,NULL,17.0123,33.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1597,25,0,4.3,-770,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,99,0,0,0,0,0,45717.47639,NULL,8.3456,23.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.65,1587.5,24,0,5.25,-756,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,98,0,0,0,0,0,45717.43403,NULL,33.3456,49.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588.5,22,0,5.15,-771,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,97,0,0,0,0,0,45717.39236,NULL,20.6789,35.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1595,20,0,4.5,-727,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,96,0,0,0,0,0,45717.35069,NULL,13.8901,52.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1596.5,19,0,4.35,-756,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,95,0,0,0,0,0,45717.30903,NULL,7.1234,55.789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1588,17,0,5.2,-765,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,94,0,0,0,0,0,45717.26736,NULL,32.8901,29.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1580.5,13,0,5.95,-725,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,93,0,0,0,0,0,45717.22569,NULL,19.1234,40.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1585.5,13,0,5.45,-728,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,92,0,0,0,0,0,45717.18403,NULL,7.4567,20.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1585,13,0,5.5,-759,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,91,0,0,0,0,0,45717.14236,NULL,33.789,43.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1585.5,13,0,5.45,-752,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,90,0,0,0,0,0,45717.1,NULL,25.1234,37.3456,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1587.5,13,0,5.25,-751,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,89,0,0,0,0,0,45717.05833,NULL,10.1234,53.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1584.5,13,0,5.55,-754,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,88,0,0,0,0,0,45717.01667,NULL,3.4567,16.1234,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1588,13,0,5.2,-749,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,87,0,0,0,0,0,45716.975,NULL,30.4567,45.6789,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.63,1581.5,13,0,5.85,-762,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,86,0,0,0,0,0,45716.93333,NULL,16.789,32.0123,DATA_MESSAGE
8.65E+14,YJF3B2Tl6OogoW,bL9lTJszIhoKvN,3.64,1595,14,0,4.5,-765,NORMAL,FALSE,FALSE,FALSE,FALSE,FALSE,85,0,0,0,0,0,45716.89167,NULL,9.789,24.3456,DATA_MESSAGE
